animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
3002,Restaurant to Another World,7.41,12.0,"Fantasy, Gourmet, Isekai, Slice of Life, Workplace","Western Restaurant Nekoya is a popular eatery located on a street corner in a Tokyo shopping district. Serving both traditional Japanese fare as well as Western dishes, this eating establishment is popular among Tokyo's residents. But this seemingly ordinary restaurant is also popular with another type of clientele...

While the restaurant is thought to be closed on Saturdays, the truth is that on this special day each week, its doors are instead opened to the inhabitants of other worlds. From dragons and elves to fairies and mages, this restaurant has no shortage of strange customers. Nevertheless, the enigmatic chef known only as ""Master"" will be waiting to serve up their favorite dishes with a kind smile and keep them coming back for many more Saturdays to come. 

[Written by MAL Rewrite]"
3003,Anime-Gataris,6.37,12.0,"Comedy, Otaku Culture, Parody, School","After dreaming about an anime she used to watch as a child, Minoa Asagaya could not forget a particularly memorable scene. However, despite her best efforts, she cannot recall the name of the show. Due to this, Minoa asks for help from her fellow classmates at Sakaneko High School. Her conversation is overheard by Arisu Kamiigusa, the most popular and wealthy girl in class who is also a hardcore otaku. Yet even with her vast knowledge, Arisu does not recognize the show.

After discovering that there isn't an anime club at their school, Minoa and Arisu create the Anime Research Club, as they may obtain the answer to Minoa's mystery if they gather people who share the same interest. Thus, Minoa is exposed to a bizarre new world—the world of anime!

[Written by MAL Rewrite]"
3005,Chivalry of a Failed Knight,7.41,12.0,"Action, Ecchi, Fantasy, Romance, School, Urban Fantasy","There exist few humans in this world with the ability to manipulate their souls to form powerful weapons. Dubbed ""Blazers,"" these people study and train at the prestigious Hagun Academy to become Mage-Knights; among the students is so-called failure Ikki Kurogane, the sole F-rated Blazer. However, when the worst student in the academy sees Stella Vermillion, an A-ranked Blazer who also happens to be a princess, naked, she challenges him to a duel with dire stakes—the loser becomes the slave of the winner. There's no possible way that Stella can lose, right?

As he tries to prove his strength to a world that believes him to be the weakest, Ikki gains new friends, wisdom, and experience.

[Written by MAL Rewrite]"
3006,Recovery of an MMO Junkie Special,7.33,1.0,"Adult Cast, Comedy, Romance, Video Game","Much to her dismay, Moriko Morioka's computer has broken down. However, not all is lost as she remembers that Yuuta Sakurai is a computer geek, leading Morioka to seek his expertise. But when Sakurai visits to help build her a new computer, hilarity ensues.

[Written by MAL Rewrite]"
3007,Record of Grancrest War,7.22,24.0,"Action, Adventure, Drama, Fantasy, Military, Romance","The continent of Atlatan once again finds itself devoured by the flames of war after a horrific event known as the Great Hall Tragedy. What was supposed to be a joyful occasion that would establish peace between the Fantasia Union and the Factory Alliance, the marriage of Sir Alexis Douse and Lady Marrine Kreische, was instead a tragedy. As the bride and groom walked down the aisle, the ceremony was suddenly interrupted by a powerful convergence of ""Chaos,"" a dark energy from another dimension that corrupts the land and brings forth monsters and demons into the world. From within that energy appeared the Demon Lord of Diabolos, an evil being who instantly murdered the archdukes of both factions, shattering any hope for peace between them.
 
Having failed to prevent this disaster, Siluca Meletes, an Alliance mage, is traveling through the Chaos-infested countryside to study under a master magician. When she is intercepted by a group of soldiers working with the Federation, Siluca is rescued by Theo Cornaro, a young warrior carrying a mysterious ""Crest,"" a magical symbol that gives its wielder the ability to banish Chaos. Bearing no allegiance to a specific domain, Theo hopes to attain the rank of Lord so that he can liberate his home town of Sistina from its tyrannical ruler and the Chaos spreading within it. Impressed by his noble goal, Siluca enters into a magical contract with Theo, and the two embark on a journey to restore balance to their war-torn land.

[Written by MAL Rewrite]
"
3009,Armed Librarians: The Book of Bantorra,7.18,27.0,"Action, Adult Cast, Fantasy, Super Power","In a world where dead people turn into books and are stored in the Bantorra Library where anyone who reads a book can learn their past, Bantorra Library is maintained by Armed Librarians who wield psychic powers and their enemy is a religious society known as Sindeki Kyoudan. "
3010,The Story of Saiunkoku,7.87,39.0,"Adventure, Fantasy, Historical, Reverse Harem, Romance, Shoujo","Shuurei Kou, the daughter of a noble yet impoverished family, is a clever young lady who dreams of becoming a government official and contributing toward her country. However, her dream is out of her reach as such a position is forbidden to women. While her father works a low wage job as an archivist at the palace, Shuurei has to juggle odd jobs to make ends meet. Then, one day, an unexpected visit changes her life. 

Shuurei is called to assist Ryuuki Shi, the new emperor who is known for slacking on his duties and preferring the company of men. Tempted by the generous compensation, she readily accepts the chance to become the young emperor's consort for six months. Luckily, she is not alone as Seiran Shi, her trusty friend, joins her as Ryuuki's bodyguard. While tasked with transforming the new emperor into a responsible ruler, court life and politics prove troublesome as Shuurei faces the challenges of her new life.

Set in a fictional country, Saiunkoku Monogatari centers on the idea of meaningful leadership, its adversities and the rewards that come alongside a prospering nation.

[Written by MAL Rewrite]"
3011,Magic Kaito,7.77,12.0,"Adventure, Comedy, Romance, Shounen","Magic is not real—everyone knows that. When performed by a true expert, however, magic possesses the ability to amaze and wonder its audience. Kaito Kuroba, son of world-famous stage magician Touichi Kuroba, is no stranger to this fact. Well-versed in the arts of deception and misdirection, Kaito frequently disrupts the lives of those around him with flashy tricks and pranks. But when Kaito accidentally stumbles upon a hidden passage in his home, he discovers a secret that may well have been the cause of his father's death eight years ago—the dove-white outfit of Kid the Phantom Thief. Wanting to find out more about his father, Kaito dons the outfit and searches for the Pandora Gem that is said to grant immortality. However, he is not the only one after the gem—the organization responsible for his father's death is also hot on his tail!

Magic Kaito follows the rebirth of Kaitou Kid, phantom thief of the night. Utilizing his dummies, disguises, and signature card gun, Kaito sets out to steal the world's most precious jewels, uncovering the truth behind his father's death and the rumored Pandora Gem along the way.

[Written by MAL Rewrite]"
3012,Grappler Baki,7.45,24.0,"Combat Sports, Gore, Shounen, Sports","Ever since he was born, Baki Hanma has always known nothing but fighting—strengthening every single muscle and learning different techniques from various martial arts under the supervision of his mother, Emi Akezawa. He trains in order to prepare himself to face and eventually surpass his own father, Yuujirou Hanma, a man feared by the masses as the ""Ogre"" and deemed the strongest being in the world.

However, when Baki realizes his mother's techniques are no longer enough, he sets out to become stronger in his own way. Seeking out powerful opponents and forming unbreakable bonds with them, he continues to grow both body and his soul, as the clock continues to tick closer toward the inevitable showdown against his father...

[Written by MAL Rewrite]"
3013,GJ-bu@,7.28,12.0,"Comedy, School","School clubs usually advertise their activities, but the goings-on of the GJ Club are a mystery. Kyouya ""Kyoro"" Shinomiya recently joined and became the sole male member of the five-person club.

Besides Kyoro, there is Mao Amatsuka, the club president who has a tendency to bite Kyoro when she gets mad or bashful; Megumi Amatsuka, Mao's composed younger sister who always makes tea and desserts for the club's members; Shion Sumeragi, a demure chess prodigy; and Kirara Bernstein, a meat lover with a strong feline personality. All four girls have some form of interest in Kyoro.

With the girls' idiosyncratic and cute personalities, Kyoro's time in GJ-bu will never be a dull one, for better or for worse.

[Written by MAL Rewrite]
"
3014,Wonder Momo,3.48,5.0,"Action, Martial Arts, School, Strategy Game","One day, a group of aliens planning to take over the Earth invade Tokyo. Momoko, who aspires to be an idol, gets involved in the ensuing fight, albeit in an unexpected manner. Warudemon, king of the alien empire, uses various tactics to hunt down Momoko and the people around her. Momoko decides to stand up against this aggression.

Wonder Momo was originally an arcade game released in 1987. A fairly simplistic (by today's standards) side-scrolling beat 'em up game, featuring a transforming, hoop-wielding heroine.

(Source: MAL News)"
3015,Inari Kon Kon OVA,6.86,1.0,"Comedy, Mythology, Romance, Seinen, Supernatural","Unaired OVA bundled with limited edition eighth volume of the manga.

The episode centers around the actions of Inari and Kon."
3016,Dog Days'',6.97,13.0,"Action, Adventure, Fantasy, Isekai","Cinque returns to the land of Flonyard in Dog Days' to resume his duties as the hero of the Biscotti Republic and it's as though he never left!

The difference this time is that he's brought two friends with him who become heroes in their own right: childhood best friend Rebecca Anderson, who becomes the hero for the Principality of Pastillage at the urging of their leader Princess Couvert Eschenbach Pastillage, and his cousin Nanami Takatsuki, who becomes the hero for the Galette Lion Dominion.

As with the first season though, with so many secrets to be uncovered and mysteries to be solved, will there even be time for the athletic events that these three hyper and athletic teenagers love to participate in so much?"
3017,World Break: Aria of Curse for a Holy Swordsman,6.74,12.0,"Action, Fantasy, Harem, Reincarnation, Romance, School, Urban Fantasy","Seiken Tsukai no World Break takes place at Akane Private Academy where students who possess memories of their previous lives are being trained to use Ancestral Arts so that they can serve as defenders against monsters, called Metaphysicals, who randomly attack. Known as saviors, the students are broken up into two categories: the kurogane who are able to use their prana to summon offensive weapons and the kuroma who are able to use magic.

The story begins six months prior to the major climax of the series during the opening ceremonies on the first day of the school year. After the ceremony is over, the main character, Moroha Haimura, meets a girl named Satsuki Ranjou who reveals that she was Moroha's little sister in a past life where Moroha was a heroic prince capable of slaying entire armies with his sword skills. Soon afterwards he meets another girl, Shizuno Urushibara, who eventually reveals that she also knew Moroha in an entirely different past life where he was a dark lord capable of using destructive magic but saved her from a life of slavery. Can those whose minds live in both the present and the past truly reach a bright future? Delve into the complex world of Seiken Tsukai no World Break to find out!"
3018,Gunslinger Stratos: The Animation,6.04,12.0,"Action, Sci-Fi","A.D. 2115—the island nation once called Japan is now known as the ""17th Far East Imperial City Management District.""

The citizens were promised a life of peace in exchange for some of the comfort they were used to having. People believed their lives would never change and tomorrow will be the same as today. No one suspected the impending doom which their society was about to face.

""Degradation""—a rare disease which led to the total disintegration of the human body to a mere pile of sand was slowly but surely spreading throughout the world.

Tohru Kazasumi, an ordinary student becomes embroiled in a multi universal battle between his world and the parallel world of ""Frontier S (Stratos)."" This meant that Tohru must fight himself from an alternate world.

Their futures collide as their paths cross.

Will both worlds ever find peace?

(Source: Aniplex USA)"
3019,To LOVE Ru Darkness 2,7.5,3.0,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen","A scan of Jump SQ's September issue, to be released on August 4, revealed that the fifteenth volume of To LOVE-Ru Darkness will bundle a new OVA, which will be released on January 4. Consisting of two episodes, the OVA will run for a total of 25 minutes. One episode, titled Ghost Story Kowai no wa Ikaga (How about something scary?), will adapt a side-story from volume nine. The second episode, titled Clinic Sunao ni Narenakute (Without becoming obedient), will adapt chapter 38.

(Source: MAL News)"
3020,Danchigai,6.48,12.0,"Iyashikei, Slice of Life","Haruki Nakano lives an average high school life, except for the fact that his mother is overseas and he shares an apartment with his four sisters. There's the oldest, Mutsuki, who has a bad habit of falling asleep in his bed, the junior high school student Yayoi, who hits him whenever something happens, and then the grade school twins, Uzuki and Satsuki, who love to play pranks on their older brother.

Stuck in a house with four girls, Haruki has to deal with all sorts of trials. From going grocery shopping, watching scary movies, to kissing practice, life is never boring in Danchigai!"
3022,Miss Monochrome The Animation 2,6.48,13.0,"Comedy, Idols (Female), Music","The Ultra Super Pictures Special Stage event announced at AnimeJapan 2015 on Saturday that the Miss Monochrome television anime series will receive a second season. The season will run within the 30-minute Ultra Super Anime Time block beginning on July 3, 2015.

(Source: ANN)"
3023,Seiyu's Life!,7.03,13.0,"Comedy, Showbiz, Workplace","Dreaming of becoming a top-tier professional in the fast-paced, competitive world of voice acting, rookie Futaba Ichinose frantically scurries around, searching for auditions and performance sessions. Rubbing elbows with some of the biggest names in the industry, she tries to find her own unique voice and style.
 
Along the way, she befriends two important allies: Ichigo Moesaki, an aspiring idol who claims to be a princess from another planet, and Rin Kohana, a cheerful child actress who tries her best to balance her career and school at the same time. Together, the girls brave the ups and downs of the entertainment industry—but as for Futaba, whose performance assessment at her agency is just around the corner, her career might be over sooner than expected! Sore ga Seiyuu! is a humorous and sincere celebration of the industry that gives anime its voice.

[Written by MAL Rewrite]"
3024,Super Heavy God Gravion,6.37,13.0,"Comedy, Mecha, Sci-Fi","The year is now 2041 AD. A new enemy called Zeravire suddenly appears in the solar system, destroying all military installations it comes across. However, a wealthy man named Klein Sandman is already aware of this planned invasion and had been secretly preparing his army for battle. His trump card is Gravion, a giant robot that utilizes gravity as its source of energy. Meanwhile a young man named Eiji secretly enters Sandman's base in search for his missing sister. It is there that he meets another young man by the name of Toga... These two must now fight together with four other individuals aboard the super robot, Gravion to fend off the Zeravire threat.

(Source: ANN)"
3025,Super Heavy God Gravion Zwei,6.62,12.0,"Adventure, Comedy, Mecha, Sci-Fi","After Gravion was able to use its ultimate attack, the Zeravire threat seemed to have temporary stopped. However when it rises back up all of a sudden, the Earth Gult and its trump card, the super robot Gravion, is needed to defend this world again. All this while, the EFA is planning to create their own weapons to counter the Zeravire, the Grand Trooper. Now as they attempt to fend off the Zeravire, the people of the Earth Gult and EFA must protect their future as well as confront their pasts, and unveil the mysteries of the Zeravire.

(Source: ANN)"
3026,"Love, Chunibyo & Other Delusions!: Heart Throb Specials",7.55,12.0,"Comedy, Romance, School","The awkward lovebirds, Yuuta Togashi and Rikka Takanashi are now living together as they enter a new school year, but their adorable relationship remains stagnant. Yuuta struggles to adapt to having a chuuni girlfriend while the gang—Sanae Dekomori, Shinka Nibutani and Kumin Tsuyuri—are still keeping up with their quirks despite having advanced a grade. Making matters worse, another chuuni girl from Yuuta's middle school, Satone Shichimiya, appears...

With the various events revolving around Yuuta, will he be able to develop his relationship with Rikka?

[Written by MAL Rewrite]
"
3027,Magica Wars,5.73,26.0,"Action, Mahou Shoujo","""Mahou Shoujo Taisen"" is a project created from a variety show for the Otaku ""2.5 Chigen TV"" (2.5 Dimension TV). The characters are the mahou shoujo that represent each local town in Japan. The characters that won from the second illustration competitions that were held on pixiv will appear in the anime.

(Source: MAL News)"
3028,The Anthem of the Heart,7.79,1.0,"Drama, Performing Arts, Romance, School","Jun Naruse is a chatterbox whose life is colored by fairy tales and happy endings. However, influenced by her deep belief in those tales, she is too naive and trusting, and her words soon shatter her family's bond when she inadvertently reveals her father's affair. Naruse is scarred for life after being blamed for her parent's divorce, and her regrets soon manifest into a fairy egg—a being who seals her mouth from speaking in order to protect everyone's happy ending.

Now, even in high school, Naruse's speech remains locked by the fairy egg. Even trying to speak causes her stomach to twist. Though unable to convey her thoughts through words, she is unexpectedly chosen to perform in a musical alongside three other students: Takumi Sakagami, Natsuki Nitou, and Daiki Tasaki. Naruse makes her way to the club room to reject the daunting task, but changes her mind when she overhears Sakagami's beautiful singing.

Perhaps the fairy egg ""curse"" does not apply to singing, and perhaps Sakagami is the fairy tale prince she has been seeking all along. Will Naruse be able to convey the anthem of her heart?

[Written by MAL Rewrite]"
3029,When Marnie Was There,8.04,1.0,"Drama, Mystery, Psychological, Suspense","Suffering from frequent asthma attacks, young Anna Sasaki is quiet, unsociable, and isolated from her peers, causing her foster parent endless worry. Upon recommendation by the doctor, Anna is sent to the countryside, in hope that the cleaner air and more relaxing lifestyle will improve her health and help clear her mind. Engaging in her passion for sketching, Anna spends her summer days living with her aunt and uncle in a small town near the sea.

One day while wandering outside, Anna discovers an abandoned mansion known as the Marsh House. However, she soon finds that the residence isn't as vacant as it appears to be, running into a mysterious girl named Marnie. Marnie's bubbly demeanor slowly begins to draw Anna out of her shell as she returns night after night to meet with her new friend. But it seems there is more to the strange girl than meets the eye—as her time in the town nears its end, Anna begins to discover the truth behind the walls of the Marsh House.

Omoide no Marnie tells the touching story of a young girl's journey through self-discovery and friendship, and the summer that she will remember for the rest of her life.

[Written by MAL Rewrite]"
3030,Princess Principal,7.67,12.0,"Action, Historical, Mystery","In the early 20th century, the discovery of the substance Cavorite allowed the production of advanced military technology and steered the country toward conflict. London is now divided by a wall, and the Kingdom and the Commonwealth of Albion battle a silent war where espionage is the only weapon that can destabilize the enemy. A group of girls from the prestigious Queen's Mayfaire school work as undercover spies for the Commonwealth.  

Led by Dorothy, an experienced driver with a striking personality, their group includes the talents of Ange le Carré, a cold-blooded liar and expert sharpshooter; Chise, a proficient samurai; and Beatrice, a voice-mimicking specialist. They use their unique individual skills for the Commonwealth to survive in a dark world filled with conspiracy, mystery, and infiltration. In the shadow of the war, they have only one goal in mind: completing their mission.

[Written by MAL Rewrite]"
3031,Tsuredure Children,7.53,12.0,"Comedy, Romance, School, Shounen","Young love—it takes many unique and fascinating forms that flourish as children begin to mature into adults. From being unable to confess to not knowing what real love actually feels like, various obstacles can arise when learning about romantic attraction for the first time. But underneath all that, young love is something truly beautiful to behold, leading to brand new experiences for those young and in love.

Tsurezure Children depicts various scenarios of young love coming to fruition, along with the struggles and joys that it entails.

[Written by MAL Rewrite]"
3032,Room Camp,7.36,12.0,"CGDCT, Iyashikei, Slice of Life","During an Outdoor Activities Club meeting, Nadeshiko Kagamihara, Aoi Inuyama, and Chiaki Oogaki debate what it means to be a real Yamanashi native. Somewhere along the line, Chiaki brings up the Yamanashi Kids' Stamp Rally, which Nadeshiko has never heard of. The rally encourages one to visit famous places in the prefecture and collect stamps; those who complete the rally will win a year's worth of Minobu steamed buns. Enticed by the humongous food prize, Nadeshiko is set on participating.

Follow the Outdoor Activities Club as they travel around the Yamanashi prefecture to collect stamps and explore what the region has to offer!

[Written by MAL Rewrite]"
3033,Made in Abyss: Dawn of the Deep Soul,8.6,1.0,"Adventure, Drama, Fantasy, Gore, Mystery, Sci-Fi","After bonding over a tragic loss, the long-suffering Nanachi joins Riko and Reg on their journey into the depths of the Abyss. Awaiting the children is the Sea of Corpses—the Abyss's fifth layer, and the deepest level from which a traveler can return without losing their human form.

The masked sadist Bondrewd stands between the children and the rest of their adventure. Bondrewd's horrific laboratory serves as a final checkpoint for those wishing to traverse deeper into the Abyss, and the sociopathic scientist has no desire to allow Riko's party to pass through at no cost. Deeply scarred by Bondrewd's impact on their childhood, Nanachi is engulfed in turmoil over his resurgence in their life.

Bondrewd's only apparent weakness is Prushka, a brash child who claims to be his daughter. Riko, Reg, and Nanachi befriend Prushka and work with the girl to overcome her father's machinations and breach the Abyss's sixth layer.

[Written by MAL Rewrite]"
3034,Attack on Titan Season 3 Part 2,9.05,10.0,"Action, Drama, Gore, Military, Shounen, Survival, Suspense","Seeking to restore humanity's diminishing hope, the Survey Corps embark on a mission to retake Wall Maria, where the battle against the merciless ""Titans"" takes the stage once again.

Returning to the tattered Shiganshina District that was once his home, Eren Yeager and the Corps find the town oddly unoccupied by Titans. Even after the outer gate is plugged, they strangely encounter no opposition. The mission progresses smoothly until Armin Arlert, highly suspicious of the enemy's absence, discovers distressing signs of a potential scheme against them. 

Shingeki no Kyojin Season 3 Part 2 follows Eren as he vows to take back everything that was once his. Alongside him, the Survey Corps strive—through countless sacrifices—to carve a path towards victory and uncover the secrets locked away in the Yeager family's basement.

[Written by MAL Rewrite]"
3035,Attack on Titan: Final Season,8.78,16.0,"Action, Drama, Gore, Military, Shounen, Survival, Suspense","Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps.

Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls.

In Shingeki no Kyojin: The Final Season, two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.

[Written by MAL Rewrite]"
3036,Heaven's Design Team,7.16,12.0,"Comedy, Educational, Fantasy, Gag Humor, Mythology, Seinen, Workplace","In the beginning, God created the heavens and the earth. He also sought after a wide variety of animals to populate the planet. However, he felt that it was too tiresome to think of new ideas within his criteria. To address this problem, God appointed an organization—the Heaven's Design Team—to do the work instead!

Shimoda is a newly-hired angel who serves as the mediator between God and the design team. As he steps into his role, he witnesses his coworkers conceive interesting ideas for many unique life forms according to God's desires. From giraffes and snakes to birds, anteaters, and everything in between, the possibilities for different animal species are endless!

[Written by MAL Rewrite]"
3037,Chidori RSC,6.21,12.0,"CGDCT, Comedy, School, Seinen, Sports, Team Sports","Rifle-shooting sports are competitive activities testing accuracy and precision using a rifle. In Japan, carrying firearms is prohibited, so most of the participants are members of the defense force. When the use of rifles using a light beam instead of real bullets as ammunition became common, rifle-shooting competitions became accessible to the younger population, giving way to school contests.

First-year high school student and marksmanship enthusiast Hikari Kokura has just transferred to Chidori High School. She tries to join the club of her choice, but finds out that the club no longer exists due to the low popularity of the sport. Distraught, she tries to restore the club and somehow manages to recruit three other members: her childhood friend Izumi Shibusawa, the half-Russian Erika Meinohama, and the stoic Yukio Igarashi.

This marks the beginning of the Chidori Rifle-Shooting Club, who have only one goal—to compete on the national stage!

[Written by MAL Rewrite]"
3038,Shadows House,7.81,13.0,"Fantasy, Mystery, Seinen","The Shadows, characterized by their pitch-black appearance and tendency to emit soot when agitated, are a family of nobles who reside in a colossal manor deep within the mountains far from other humans. When a Shadow child is nearly of-age, they are assigned a Living Doll who acts not only as their attendant but also as their second half—the faces they could have had if not for their complexion.

Emilico is a cheerful, newly created Doll who serves a rather soft-spoken master named Kate. Despite their difference in personalities, Emilico does what she can to carry out the needs of her master. As she learns more about her role and duty, Emilico begins to meet her fellow Dolls and their respective masters and comes to know more about the purpose of her existence.

""Do not fret over trivial matters,"" says one of the rules by which all Dolls must abide. But how could the ever-curious Emilico do so in the face of the deep secrets that the Shadows House holds?

[Written by MAL Rewrite]"
3039,"Don't Toy with Me, Miss Nagatoro",7.19,12.0,"Comedy, Love Status Quo, Romance, School","Every day, Naoto Hachiouji is teased relentlessly by Hayase Nagatoro, a first year student he meets one day in the library while working on his manga. After reading his story and seeing his awkward demeanor, she decides from that moment on to toy with him, even calling him ""Senpai"" in lieu of using his real name.

At first, Nagatoro's relentless antics are more bothersome than anything and leave him feeling embarrassed, as he is forced to cater to her whims. However, as they spend more time together, a strange sort of friendship develops between them, and Naoto finds that life with Nagatoro can even be fun. But one thing's for sure: his days will never be dull again.

[Written by MAL Rewrite]"
3040,Non Non Biyori Movie: Vacation,8.23,1.0,"CGDCT, Iyashikei, Seinen, Slice of Life","With summer vacation coming to an end, the girls are having as much fun as they can with their remaining time. However, their daily shenanigans are cut short when Suguru Koshigaya wins the grand prize of a lottery—tickets to Okinawa! After hasty preparations, the Asahigaoka group embarks on a three-day trip for their final summer getaway.

Upon arriving in Okinawa and checking into an inn, the group comes across Aoi Niizato—the young daughter of the inn's hostess. Despite being of similar age, her mature demeanor leaves Natsumi Koshigaya reflecting upon her own childish nature. With the sign of an unexpected friendship blooming on the horizon, the girls waste no time diving into their ambitious sightseeing plans and regional activities!

[Written by MAL Rewrite]"
3041,Love Live! The School Idol Movie,7.91,1.0,"Award Winning, Idols (Female), Music, School, Slice of Life","Hot on the heels of the third year students' graduation, μ's is invited to New York in hopes of spreading the joy of school idols to other parts of the world. Due to the events of the recent Love Live!, μ's has reached eminent stardom which results in crowds swarming them whenever they appear in public. With the increased attention, however, comes a difficult choice.

Having yet to publicly announce the decision they came to regarding their future, the young members of μ's are pushed to continue performing by rival group A-RISE, Otonokizaka High School, and even Love Live! itself. As leader, Honoka Kousaka is left wondering if the path they have chosen is truly for the best, as μ's must re-evaluate their choices and come to a final decision on what they want for the future.

Love Live! The School Idol Movie depicts the final chapter in μ's story as the girls explore just what being an idol means to them as well as the bond that connects the nine of them together.

[Written by MAL Rewrite]"
3042,Gabriel DropOut Specials,7.61,2.0,"CGDCT, Comedy, Mythology, School, Shounen, Supernatural",Specials included with the Blu-ray/DVD release of Gabriel DropOut.
3043,Chio's School Road,7.45,12.0,"Comedy, Seinen","For the average Japanese high school student, walking to school can be a chore, but for first-year Chio Miyamo, it's always an adventure. Constantly running late due to her long night sessions playing video games, she is forced to come up with new routes to make it to Samejima Private Academy on time. 

On her many bizarre journeys to school, Chio contends with obstacles like street-blocking detours, overzealous kabaddi players, and befuddled motorcycle gang leaders. But these minor hindrances are no match for the special ops training that Chio, AKA the legendary assassin ""Bloody Butterfly,"" has received from her extensive gaming obsession. Together with her best friends Manana Nonomura and Yuki Hosokawa, Chio will do whatever it takes to avoid her school's harsh penalties for tardiness.

[Written by MAL Rewrite]"
3044,Rascal Does Not Dream of a Dreaming Girl,8.59,1.0,"Drama, Romance, School, Supernatural","Six months ago, Sakuta Azusagawa had a chance encounter with a bunny girl in a library. Ever since then, he's been blissfully happy with his girlfriend: Mai Sakurajima, that same bunny girl. However, the reappearance of his mysterious first crush, the now-adult Shouko Makinohara, adds a new complication to his relationship with Mai. To make matters worse, he then encounters a middle school Shouko in the hospital, suffering from a grave illness. Mysteriously, his old scars begin throbbing whenever he's near her.

With Shouko's bizarre situation somehow revolving around him, Sakuta will need to come to terms with his own conflicting feelings, for better or worse. With a girl's life in his hands, just what can he do?

[Written by MAL Rewrite]"
3045,PuraOra! PRIDE OF ORANGE,6.23,12.0,"Sports, Team Sports","Third-year junior high schooler Manaka Mizusawa is tasked by her teacher to put a poster up about a trial ice hockey class sponsored by the Dream Monkeys, their city's local professional team. Interested in attending the class herself, Manaka also persuades her younger sister Ayaka and her clubmates Kaoruko Yanagida and Mami Ono to join her.

When the four gather at the gymnasium where the tutorial is held, they meet fellow third-year students Riko Saginuma and Naomi Takagi. As the girls practice their hearts out, their fascination for the sport increases, motivating them to play on a competitive level. Wanting to experience the unique and exciting memories that ice hockey can offer, the girls gradually form a team that has the potential to reach the top.

[Written by MAL Rewrite]"
3046,Sky Girls OVA,6.59,1.0,"Mecha, Military, Sci-Fi","After the first war between humanity and the alien species known as Worms, the Earth is a shadow of its former self, with many landmasses submerged and countless human lives lost. When the Worms return, nearly every able body is drafted to join the desperate fight. Otoha Sakurano, Eika Ichijou, and Karen Sonomiya are three young girls tasked with forming an elite unit of ""Sonic Divers"": soldiers using innovative new exoskeleton technology to enhance their combat. When their covert carrier is viciously ambushed, the girls must suit up and prove that their unit has what it takes to protect humanity.

[Written by MAL Rewrite]"
3047,When Will Ayumu Make His Move?,7.01,12.0,"Comedy, Love Status Quo, Romance, School, Shounen, Strategy Game","When middle school kendo champion Ayumu Tanaka begins his first year in high school, he does not take the expected route of joining the Kendo Club; he signs up for the unofficial Shogi Club instead. His sole motive is falling in love at first sight with Urushi Yaotome—the club's president and only member—and will do anything to get closer to her. However, Ayumu decides not to confess to Urushi until he can beat her in a match of shogi fair and square.

Naturally, this self-imposed hurdle is a formidable challenge for Ayumu to overcome, as Urushi is far more experienced at the game and sees through his every strategy. Nevertheless, this does not stop him from praising her looks, her skill, or even her smile, which, coupled with Ayumu's expressionless face and direct approach, makes Urushi constantly blush beet red. Learning more about shogi and the charming player sitting across from him, Ayumu inches toward making his confession with each exciting round they play together—even if it is one pawn at a time!

[Written by MAL Rewrite]
"
3048,Shadows House 2nd Season,8.02,12.0,"Fantasy, Mystery, Seinen","After the resolution of the debut, Kate and her Doll Emilico have officially become residents of the Shadows House. However, they are under constant vigilance by the Star Bearers—an elite group in charge of the children's wing. In order to escape from their surveillance and the morbid methods they use to keep everyone's loyalty in check, Kate and Emilico must be wary of who to trust and aim to become Star Bearers themselves.

Meanwhile, the Star Bearers have encountered their own problems. A mysterious robed figure dubbed ""Master Robe"" has trespassed and roams around the children's wing. At first, Master Robe is deemed harmless, but more incidents start occurring that endanger the Dolls' lives—all of them pointing to the suspicious individual.

To improve her reputation, Kate decides to solve the mystery herself. Yet, with so few clues and so many suspects, searching for Master Robe and their motive for attacking the mansion proves more challenging than she imagined.

[Written by MAL Rewrite]"
3049,Gargantia on the Verdurous Planet: Far Beyond the Voyage,7.33,2.0,"Adventure, Mecha, Sci-Fi","A 2-episode OVA for Suisei no Gargantia revealed during an announcement at AnimeJapan 2014.

(Source: MAL News)"
