animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
16019,A World Worth Protecting,6.08,16.0,"Action, Fantasy","In a different world with strong spiritual energy, Wang Baole, a warm and cheerful little fat man, saw through the illusion created by the teachers in the entrance examination of the famous school ""Dragon Taoist Academy"", and won high scores with his excellent performance, and obtained the ""Magic Department"". The quota of specially recruited students has since overcame obstacles and opened up his own way of upgrading. In the process of cultivating immortals and fighting monsters, he made a large number of close friends, and thus started a series of hilarious adventure stories.

(Source: bilibili)"
16020,Wuxian Shaonu 48,6.73,12.0,"Fantasy, Idols (Female), Music","The story takes place in 2047. We follow the story of several young girls, each coming from different dimensions. All of them want to join the new project group 48.

(Source: Nautiljon)"
16021,Legend of Lotus Sword Fairy,6.55,54.0,"Action, Adventure, Fantasy, Martial Arts","Introduction: In the world of Cangyun, immortals and demons are constantly fighting against each other. Xu Changqing was born in Qinglian Sword Valley, and he wanted to be a sword fairy, but the good times didn't last long. The Ninth Demon General of Cangyue Palace invaded Qinglian Sword Valley. Grandpa Xu Changqing sacrificed. lost. Later, Kunlun Taibai Sword Immortal Qiu Wuya arrived, repelled the demon gate, and brought Xu Changqing and Mu Zixun to Kunlun. All the real people in Kunlun wanted to seize the Qinglian Emperor Sword, but Qiu Wuya stopped them. Xu Changqing awakened his celestial spirit ""Chaos Gathering Spirit Monument"", and was accepted as a disciple by Qiu Wuya. In the Immortal Sword Competition, Xu Changqing defeated Xia Qinghou to win the crown and was qualified to enter the forbidden area of ​​Kunlun. In order to find the fountain of immortality that could revive his grandfather, Xu Changqing chose to enter the dangerous forbidden area of ​​Kunlun."
16022,The Success Of Empyrean Xuan Emperor 4th Season,6.36,52.0,"Action, Adventure, Fantasy, Martial Arts, Mythology",The fourth season of Jiu Tian Xuan Di Jue.
16023,Tianting Ban Zhuan Xia,6.56,18.0,"Action, Adventure, Fantasy","Li Ji, a cold and arrogant genius student in the Department of Architecture, was kidnapped by a creature from another world, Dark Qilin, and taken to a secret realm called Po Nian Space. The secret realm contained the ruins of an ancient heaven. Dark Qilin told him that he had to pass through if he wanted to go back. The test of heaven, and this test is to rebuild heaven...

(Source: iQIYI, translated)"
16024,Legend of Yang Chen,6.78,40.0,"Action, Adventure, Fantasy, Historical, Martial Arts","Yang Chen, the grandson of the Patriarch of the Yang Mansion, was ridiculed by the people in the mansion because he had not awakened his Dao Soul for a long time. In desperation, he breaks through himself to awaken the Dao Soul and Qi Ling Huangyu, and realizes that the crowd headed by his uncle is forcing Grandpa to give up the position of Patriarch. Afterwards, Yang Chen decided to improve his strength to protect his family, and went to Youyun Mountain alone to find medicine. In the end, everyone's conspiracy was broken and the position of Patriarch was kept.

(Source: Youku)"
16025,The Legend of the Taiyi Sword Immortal,6.62,20.0,"Action, Adventure, Fantasy, Historical, Martial Arts","In the Jiuzhou Continent, the Immortal Way is prosperous, and everyone in the world is proud to worship the Immortal Sect. However, cracks in the boundary wall suddenly appeared, and demons from other worlds began to sneak into the Kyushu Immortal Sect secretly. After the alien demons infiltrated into the major immortal sects, they tried to gradually take over the power of the immortal sects and attempted to subvert the Kyushu Continent. 

Sword Immortal Mu Xun and his friends stopped the demon invasion, but unfortunately fell into the demon trap and were mistaken for a traitor from the immortal sect. In order to look for opportunities and clues to the lurking demons, Mu Xun decided to hide his traces and never show anyone else, and handed over his only son Dongfang Hao to his wife's clan to raise and take care of him. 

Dongfang Hao, who has the blood of the Imperial clan but has no spiritual roots, has always been regarded as mediocre and bullied by his fellow tribesmen. He was originally a swordsman queen, but his life was rough because his father was framed by the demon clan. In times of crisis, he Resolutely relied on unremitting efforts to turn danger into safety, and step by step towards the road of enlightenment and immortality. 

In the secret realm of Taichu, the capital of Zhaowu King, Dongfang Hao stood up with loyalty and saved his friends in danger many times. At the same time, Dongfang Hao never forgot to search for his missing father. Taming dragons, competing for immortal souls, and constantly improving his cultivation, he is determined to find his father, reunite the major immortal sects, and drive the demons out of the Kyushu continent.

(Source: Youku, translated)"
16026,The Legend of Sword Domain 3rd Season,6.74,104.0,"Action, Adventure, Fantasy, Historical, Martial Arts",Third season of Jian Yu Feng Yun.
16027,The Secrets of Star Divine Arts,6.79,40.0,"Action, Adventure, Fantasy, Historical, Martial Arts","Chen Xing is the young master of the Chen family in Dongyang City. Both his parents died. He could have succeeded him as the head of the family when he came of age, but was plotted and plotted by the ambitious acting head of the family, Chen Sheng, to occupy the magpie nest. 

Who would have thought that Chen Xing would survive the catastrophe, accidentally obtain the long-lost supreme skill ""The Ancient Star God Art"", and learn some of the moves, come back strong, expose Chen Sheng's ugly face, and imprison him. The matter was put aside for the time being. Chen Xing took precautions and carefully studied the ""Ancient Star God Technique"" to collect the star beasts needed for the technique and grow rapidly. 

During this period, Chen Xing rescued Mu Qinglan, the daughter of the palace lord of Xuanyang Palace, because of a star beast, and on her advice, she went through all kinds of hardships to enter Xuanyang Palace. However, as soon as he started, Chen Xing had constant disputes with Jian Feikong, the son of the deputy sect leader.

(Source: Youku, translated)"
16028,"Part-time job is ""evil organization""!?",,10.0,"Action, Comedy, Romance","Arihisa Aokura needs money. He needs money in order to support his family of orphans and earn a living at the same time. Looking online for potential employees, he finds a posting for a part time job in an ""evil organization."" Seeing that the pay and benefits were fairly substantial, he took the chance and took the interview. He was somehow hired and now has to work as a henchman inside the evil organization ""Antares."" Will he be able to survive the onslaught of missions against heroes while providing for his orphan brothers and sisters?

(Source: MangaHelpers)"
16029,Sea Cat,6.04,1.0,"Drama, Educational, Kids",An orphaned cat adrift at sea is raised by an otter to live in the ocean. They live together in peace until one day they encounter a submarine...
16030,Hanazakari no Kimitachi e,,0.0,"Comedy, Crossdressing, Drama, Love Polygon, Romance, School, Shoujo","After seeing Izumi Sano at a high jump competition, Mizuki Ashiya became completely enamored by him—even moving from the United States to Japan and enrolling in the same institute as him. However, Sano's academy is an all-boys school!

Due to her bright personality, Mizuki quickly befriends her class without drawing suspension to her gender. To her surprise, she ends up being not only Sano's classmate but also his roommate. Though she is now able to admire Sano in close proximity, she learns that Sano has quit high jumping and refuses to pick up the sport ever again for unknown reasons. Moreover, the academy's doctor, Hokuto Umeda, might be onto Mizuki's facade. Now, Mizuki has to find a way to reignite Sano's passion—all without revealing her secret.

[Written by MAL Rewrite]"
16031,Dongguo Xiansheng,,1.0,Kids,A stop motion puppet animation adapting a popular Chinese fairy tale about an old man and a wolf.
16032,Kozaru no Buranko,5.17,1.0,Kids,A monkey helps rescue forest animals during a fire.
16033,Kitakaze to Taiyou,5.06,1.0,Kids," A short film released by Gakken. It is based on the Aesop's Fable ""The North Wind and the Sun."""
16034,Martial Universe 5th Season,7.84,12.0,"Action, Adventure, Fantasy, Historical, Martial Arts",The fifth season of Wu Dong Qian Kun.
16035,The King of Wandering Cultivators,6.62,52.0,"Action, Adventure, Fantasy, Historical, Martial Arts",
16036,Crayon Shin-chan Gaiden: O-o-o no Shinnosuke,6.53,13.0,"Comedy, Parody, Seinen, Supernatural","A small country town. Recently, the town has witnessed many strange incidents. A youkai kindergartner O-o-o no Shinnosuke (an apparent homage to the classic supernatural franchise Gegege no Kitarou) and his youkai father Tamatama Dad arrive in town. They are said to be looking for the yokai Big Butt Mom who has run away from home. When an elementary school girl Fumie Sakura is suddenly attacked by the mysterious Fuzzy Wuzzy, a superfluous-hair youkai, Shinnosuke goes to her aid. Their encounter is the start of the greatest youkai case in the small town's history. 

(Source: Amazon)"
16038,Gift±,5.87,20.0,"Horror, Seinen","With the growing demand for high-quality organ transplants in Japan, many underground organizations have carried out kidnapping and murder operations to obtain organs for sale; surgeon doctors also started practicing. It even began to intervene in outside countries like China.
 
Our protagonist, Tamaki Suzuhara, a beautiful but mysterious high school girl, tries to find someone very important to her who is currently missing. She joined an illegal organ trafficking network, which kidnapped those who were judged ""morally cure"" for morphological, surgical removal of organs.
 
Let's see where this bloody journey and Tamaki Suzuhara's moral dilemma will lead. Can she find what she wants?"
16039,Kidou Senshi Gundam: Senkou no Hathaway 2,,1.0,"Drama, Mecha, Military, Sci-Fi, Space",Second movie for Kidou Senshi Gundam: Senkou no Hathaway.
16040,Hibana Chiru,5.92,1.0,Music,Music video for the song Hibana Chiru by GYROAXIA. The song was featured as the ending for Argonavis Movie: Ryuusei no Obligato.
16041,Moomin Pilot Film,,1.0,Fantasy,The pilot film for the 1969 Moomin TV series. It was released to the public on the first LD volume of the 1969 series.
16042,Welcome to the Star Inn,6.14,1.0,Music,"Music video for Kikuo's song Youkoso Hoshi no Oyado, originally released on the album Kikuo Miku 4 on December 30, 2014."
16043,Ima ni Mitero yo!,6.36,1.0,Music,"Music video for the song Ima ni Mitero yo!, performed by Meychan."
16044,Natsu ni Saku,6.33,1.0,Music,Music video of the song Natsu ni Saku by Yukopi.
16045,Inside,7.23,11.0,"Adult Cast, Detective, Mystery, Psychological, Sci-Fi, Suspense","In a research facility hidden away on a remote island, genius programmer Shiki Magata has lived as a recluse for years. She rarely sees guests, but associate professor Souhei Saikawa and university student Moe Nishinosono still seek her out. However, their meeting is cut short when they are caught up in a locked-room murder mystery. 

Everything is not as it seems, and many secrets are hidden. Within an isolated facility, a seemingly impossible and gruesome crime takes place, and Saikawa and Moe must unravel the truth behind the murder and Magata's shrouded past.

[Written by MAL Rewrite]
"
16046,Viking,6.7,78.0,"Adventure, Comedy, Historical, Kids","Long ago, in a little Viking Village called Flake, young Wickie lives a happy life. His father, Halvar, is the chief of the Vikings, and would have liked a son a little more courageous. So, he and his team take Wicke along on their journeys to give him the experience he'll need to be a real Viking. Yet, somehow Halvar and his men end up trapped or hopelessly stuck somewhere in most cases, and it`s up to Wickie alone to help them out with his flashes of wit.

(Source: IMDb)"
16048,Tsune,7.14,12.0,"Mythology, Seinen, Slice of Life, Supernatural","Gintarou is a fox spirit that has been protecting the small Inari temple since the Edo era. Saeki Makoto's family possesses the power to see the gods' agent, but the ability is limited to one living relative at a time. When Makoto's mother passed away while she was still young, Makoto inherited the ability as the sole remaining family member. With the help of fox spirit's power, Makoto and Gintarou help the people of their community, in spite of their many differences.

(Source: MangaHelpers, edited)"
16049,Nee yo na (2022),,1.0,Music,Music video for the song Nee yo na by meiyo.
16050,Vagabond,6.32,1.0,Music,Music video directed by Ray Wakui for the song Hyohakusha by DUSTCELL.
16051,Supergirl,6.24,1.0,"Music, Supernatural","Music video for the song Supergirl by Snail's House.

Snailchan meets weird creature...

(Source: Official YouTube Channel)"
16052,Infinitely Grey,6.45,12.0,"Action, Comedy, Ecchi, Harem, Romance, School, Sci-Fi",Second season of Infinite Stratos.
16053,Hana Ichi Monme (2023),6.3,1.0,Music,Music video for the song Hana Ichi Monme by ZUTOMAYO.
16054,Tsuki ni Hoeru feat. Kaho Nakamura,6.01,1.0,Music,"Music video for the song Tsuki ni Hoeru by ROTH BART BARON, featuring Kaho Nakamura."
16055,Ring Ring,,1.0,Avant Garde,
16056,An Enormous Delta,,1.0,Music,Music video directed by Aya Takano for the song An Enormous Delta by Joseph Nothing.
16057,Ashi,8.15,24.0,"Seinen, Sports, Team Sports","In a quiet rural town, the spotlight of a local junior high school football team rests on one player: Ashito Aoi. Known for his unpredictable moves and self-centered playing style, Ashito is the sole powerhouse pushing his team through an important high school preliminary tournament. However, their win streak is short-lived—an opponent causes Ashito to lose his temper and act violently, resulting in his removal from the rest of the game.

Without their star player, the team is quickly eliminated from the tournament. Just as he believes all hope is lost, Ashito is approached by a youth team coach named Tatsuya Fukuda who senses potential in him, and Fukuda invites him for tryouts in Tokyo. In an unfamiliar setting surrounded by talent, Ashito must bring out the best of his ability to prove himself and secure what could be a life-changing career.

[Written by MAL Rewrite]
"
16058,Yuki no Furu Machi,6.06,1.0,"Music, Romance",Stop motion music video for the song Yuki no Furu Machi by Aimer that was on her third maxi single. The music video was directed by Go Matsuda and Masakazu Fukatsu.
16059,Koushin,8.21,13.0,"Adult Cast, Adventure, Drama, Romance, Supernatural","Holo is a powerful wolf deity who is revered in the small town of Pasloe for blessing the annual harvest. Yet as years go by and the villagers become more self-sufficient, Holo has been reduced to a mere folktale. When a traveling merchant named Kraft Lawrence stops at the settlement, Holo offers to become his business partner if he takes her to her northern home of Yoitsu. The savvy trader recognizes Holo's unusual ability to evaluate a person's character and accepts her proposition. 

Now in the possession of both sharp bargaining skills and a charismatic negotiator, Lawrence inches closer to his goal of opening his own shop. However, as Lawrence travels the countryside with Holo in search of economic opportunities, he begins to realize that his aspirations are slowly morphing into something unexpected.

[Written by MAL Rewrite]
"
16060,Kimi wo Matsu,6.19,1.0,"Drama, Music","Music video for the song Kimi wo Matsu by Aimer that was on her third album ""DAWN"". It was included on DVD with the first press release of the CD. The video was directed by Gaku Kinoshita."
16061,Muku na Kisetsu,5.64,1.0,Music,Music video for the song Muku na Kisetsu by Japanese band Gesu no Kiwami Otome that was included in their fourth single.
16062,Tsuugakuro,7.45,12.0,"Comedy, Seinen","For the average Japanese high school student, walking to school can be a chore, but for first-year Chio Miyamo, it's always an adventure. Constantly running late due to her long night sessions playing video games, she is forced to come up with new routes to make it to Samejima Private Academy on time. 

On her many bizarre journeys to school, Chio contends with obstacles like street-blocking detours, overzealous kabaddi players, and befuddled motorcycle gang leaders. But these minor hindrances are no match for the special ops training that Chio, AKA the legendary assassin ""Bloody Butterfly,"" has received from her extensive gaming obsession. Together with her best friends Manana Nonomura and Yuki Hosokawa, Chio will do whatever it takes to avoid her school's harsh penalties for tardiness.

[Written by MAL Rewrite]"
16063,Omoide wa Kireide,6.25,1.0,"Drama, Music",A special Father's Day music video featuring a short version of Omoide wa Kireide by Aimer that was originally released on her fifteenth single. The video was directed by Gaku Kinoshita.
16064,Banana ga Suki,4.78,1.0,"Avant Garde, Music, Space",A short music video for Yano Akiko & Yuki's song Banana ga Suki. It promotes the single's release in 2 weeks and the video was posted to Victor Entertainment's official YouTube channel.
16065,Tanabata no Oto,6.26,5.0,"Music, School",Short anime celebrating the 100th anniversary of Calpis.
16066,We Two,6.43,1.0,Music,"Rotoscope music video for the song We Two by Japanese singer Aimer that was included on her fifth studio album ""Sun Dance""."
16067,Kotobadori (July 2019),5.99,1.0,"Avant Garde, Fantasy, Music",Music video by Tarafu Otani for Tomoyo Harada's single Kotobadori.
16068,Aisu,5.33,1.0,"Adventure, Comedy, Drama, Music, Parody, Romance, Sci-Fi, Space",Animated music video for the song Aisu by CreepHyp.
16069,Laundry (2020),,1.0,Music,Music video for the song Laundry by Yoh Kamiyama.
16070,Citrus (Music),5.86,1.0,"Avant Garde, Music","Music video by Tarafu Otani for the single Citrus by Japanese electronic artist Serph that is included on his compilation album ""Nanotech Wizard""."
16071,27th,5.77,1.0,"Avant Garde, Music","Music video directed and animated by Ryoji Yamada for the song 27th by Natsushiro Takaaki, also known as Natsu to Suisei."
16072,Dero,6.21,1.0,Music,Music video directed and animated by bobibobi for the song Dero by DUSTCELL.
16073,Aigatari na Itte,6.36,1.0,Music,Animated music video for the song Aigatari na Itte by souzoucity.
16074,Youki ni Utaeba,4.99,1.0,"Kids, Music","The Japanese version of the Mexican folk song Las Chiapanecas, believed to be composed by Bulmaro López Fernández, with lyrics later added by Juan Arozamena. The video was animated by Yoji Kuri, accompanied by Japanese male chorus group Dark Ducks."
16075,Chibikko Cowboy,5.11,1.0,"Kids, Music",A little boy has fun being a cowboy out in the Wild West.
16076,Mizuiro no One-Piece,6.02,1.0,"Kids, Music, Slice of Life",Music video for the single Mizuiro no One-Piece by Japanese singer-songwriter Yasuha that was featured on NHK's Minna no Uta program. The video features a blend of live-action scenery and animation by Kouji Nanke.
16077,Ibitsu,5.47,1.0,"Mecha, Music","Music video for the song Ibitsu by Japanese experimental band Boris that was included on their fifth studio album ""Akuma no Uta""."
16078,Tripod Baby,4.89,1.0,"Music, Space","A music video for m-flo's song ""Tripod Baby."""
16079,It's So Good Now,5.46,1.0,"Comedy, Music",Music video by AC-bu for the song It's So Good Now by Japanese hip-hop group Zamagi that was included on their second album.
16080,Cute Executive Officer R,,13.0,"Comedy, Workplace",Sequel of Youjo Shachou.
16082,AI Football GGO 2,6.81,52.0,"Sports, Team Sports",
16083,Etotama: Nyankyaku Banrai - Etotama Pretty Gekijou,5.96,1.0,Comedy,Short anime included in Blu-ray release of Etotama: Nyankyaku Banrai.
16084,Princession Orchestra,6.68,0.0,"Action, Fantasy, Music","Alicepia Channel is a video sharing website exclusively for girls to share their singing, makeup, and dancing. Unbeknownst to others, users of the platform can travel to Alicepia, a secret world where time passes more slowly than reality. For Minamo Sorano and her best friend Natsu Hinoshita, Alicipia allows them to watch the idol Kagari Shirube live.

However, the upbeat atmosphere is ruined when monsters called Jamaocks attack Shirube's concert venue, causing panic in the audience. Only princesses whose hearts are filled with song can save Alicepia from the Jamaocks, and Minamo will find herself among the brave defenders of this wonderland.

[Written by MAL Rewrite]"
16087,Lycoris Recoil: Friends Are Thieves of Time.,7.72,6.0,Comedy,"Six short movies featuring the daily lives of Chisato, Takina, and their friends. Each movie will have a different director and storyboard."
16088,Jewelpet: Attack Travel!,6.13,1.0,Adventure,"Ruby, Garnet, and the other familiar, jewel-eyed Jewelpet characters are suddenly going on a school trip with the teacher Iruka to China's Sichuan Province. However, there is something odd about the tour conductor, driver, and guide on their sightseeing bus as it heads towards its true destination.

(Source: ANN)"
16089,Cats Tail's Tales,,2.0,"Adventure, Kids","The Neko no Dayan, Tama & Friends: Uchi no Tama Shirimasenka?, and Tobi Neko will receive an omnibus film. The three segments will be titled ""Dayan to Jitan"" (Dayan and Jitan), ""Tama to Fushigi na Sekizou"" (Tama and the Mysterious Statue), and ""Tabi Suru Tobi Neko"" (The Jumping Cat Travels).

Tobi Neko's is a live-action work. The franchise began when photographer Igarashi Kenta released a photo collection of jumping cats in 2015. As such, it will not be included in the episode count.

(Source: ANN and AniDB)"
16090,Yu-Gi-Oh! Card Game: The Chronicles,6.32,0.0,"Action, Adventure, Fantasy, Sci-Fi",The stories that lie within the cards come to life...
16092,Scape Escape,5.83,1.0,Avant Garde,"A man returns to his apartment at the end of the day completely disheartened. As he goes to light a cigarette, the flame takes on a life of its own."
16093,In Full Bloom,,1.0,Avant Garde,"Graduate Work 2021 by Miho Takahashi, Tama Art University."
16094,I Like Ducks,5.67,1.0,"Avant Garde, Comedy","One sunny afternoon, a middle-aged man goes on a walk to feed some ducks."
16095,Believe in It,5.29,1.0,"Avant Garde, Music","""Your dream will come true if you believe in it.""

(Source: Maya Yonesho)"
16096,The Gift,5.68,1.0,"Fantasy, Kids","All shots are created with game engine Unity. In the short, a little girl wants to give a gift to her parents. She's then sucked into a fantasy-like world (via her imagination) where her stuffed animal helps her on her journey."
16097,Mogu&Perol,6.93,12.0,"Comedy, Mystery, Seinen, Supernatural","When university students Kuriaki Magi and Yaeko Kirihara witness a man receive a fatal blow to the head, they can barely believe it when he flees the scene unscathed. Once they catch up to the victim, Momoyuki Mogura, they learn that he is immortal.

While Magi and Yaeko initially presume Mogura is delusional, their opinion of him changes as they begin seeing apparitions. As Mogura explains, those are spirits of dead people that produce demon fire, a light that guides the spirits after death. Stripped of the right to carry the fire, Mogura has spent years collecting the products from spirits, hoping to one day enter the afterlife. With Magi and Yaeko now helping him find more spirits, the mysterious Mogura may finally achieve his peculiar dream.

[Written by MAL Rewrite]"
16098,Something Lost,5.64,1.0,"Fantasy, Music","A story about a  girl who is lost
looking for her identity in the wild.
In the end she finds herself.

Takuji Miyamoto directed and animated this short with music by sooogood!.
Short film created with the idea of ""What do people feel when they visit the rich  and grand nature of Hokkaido?""

This short is currently being played at New Chitose Airport's International Terminal meeting space ""Digital Symbol.""

(Source: YouTube)"
16099,Mirror,5.73,1.0,Avant Garde,"The theme in this animation is doppelganger. This is story of one man and myself. Their memory, dream and hallucination are talked about in turn and their past and future go to gradually mix."
16100,Tori vs. Buta: Buttobi Pizza Battle,5.2,1.0,Music,A Domino's Japan commercial promoting their new summer pizzas which have four meat styles on a single pizza. The commercial itself is a battle of the bands style competition ballad between the chicken pizza and pork pizza.
16101,Mirai Koushi Harima SACLA NEX RAY,5.55,1.0,"Music, Sci-Fi",
16102,Pochi Hana,6.11,1.0,Slice of Life,"A story about a young girl named Hana and her dog Pochi. Ayaka Miyamoto made it as her graduation project while a student in the Department of Image Arts at Kobe Design University.

(Source: AniList)"
16103,The Shower,,1.0,"Drama, Romance","A little girl always plays on the stepping stones in the brook. A shy little boy hovers around her unable to ask her that he wishes to be alone. Suddenly, it rains and they seek shelter together, which brings them closer."
16104,"ASTROBOY - VISITOR OF 100,000 LIGHT -YEARS IGZA-",6.46,1.0,"Kids, Mecha, Sci-Fi, Space","Japan's first fully animated IMAX anime film. Interplanetary spacecraft Galileo II is heading for Saturn's largest moon Titan. However the machines on the moon are trying to destroy humans, so Atom must go and fix the problem."
16105,North Wind: Broken Time,,1.0,"Action, Adventure, Historical",
16106,Chiruran 1/2,5.63,12.0,"Action, Comedy, Historical","Strong, intense, and cute! The most laid-back Shinsengumi in history arrives!! An official spinoff series by Hashimoto Eiji (manga) and Umemura Shinya (story) of Chiruran Shinsengumi Requiem. Here's the laid-back everyday life of the Shinsengumi warriors.

(Source: Crunchyroll)"
16107,Argonavis Movie: Axia,6.39,1.0,"Drama, Music", 
16108,Musicians of the Forest,,13.0,"Comedy, Music",
16109,Megohime,5.49,3.0,"Fantasy, Historical",
16110,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,,1.0,"Adventure, Kids",Follows a dog and his friends who wear balloons and explore a kingdom in the clouds.
16111,Compiler: Music Clips in Trackdown,5.72,6.0,Music,Based on the Compiler manga series by Kia Asamiya. 
16112,Riku wa Yowakunai,,1.0,"Drama, Kids, Pets","Based on Sakagami's own life, the story follows the carefree daily lives of a 5-year-old and a puppy named Riku. In addition to the Italian greyhound Riku, the characters include the chihuahua Tsutomu, the miniature dachshund Yousuke, the French bulldog Maruchan, and the pug Paguzоou.

(Source: ANN)"
16113,Oniku Daisuki! Zeushi-kun,5.49,12.0,"Comedy, Gourmet","High above the clouds, meat-loving Zeushi-kun is the prince of 'Nikuniku Land'! He and his pal Minota think about meat every day! (Oh, they like veggies too.) Right now, they're freeloading down on the surface with the Miito family so they can discover all sorts of tasty domestic meat products.

With lively scenes of delicious meat lined up across the Miito family's dinner table, the anime presents the wonders of livestock and agricultural products, with an emphasis on domestic meat, in a fun and easy to understand way."
16114,Oniku Daisuki! Zeushi-kun 2nd Season,5.7,6.0,"Comedy, Gourmet",Second season of Oniku Daisuki! Zeushi-kun series.
16115,Chinzei Hachirou Tametomo (2021),,13.0,"Action, Adventure, Comedy, Historical","Kamimine Town, located in the eastern part of Saga Prefecture, is a place associated with the legendary military commander Minamoto no Tametomo, who is said to be ""Yoshitsune in the east, Tametomo in the west.""

Here, he called himself ""Hachirou Chinzei"" and built a castle. Chinzei and his army is said to have defeated 50,000 enemies, and many legends were left behind.

A master of bows and a big man, Chinzei had a rough temper and was even called a violent person by nature. But he was also a person with warmth and kindness full of humanity.

(Source: Production I.G., translated)"
16116,Akai Yama Aoi Yama Shiroi Yama,5.42,1.0,"Kids, Music","Music video for Rumiko Koyanagi's rendition of Akai Yama Aoi Yama Shiroi Yama that was featured in NHK's Minna no Uta program. Warabe uta are traditional Japanese songs, similar to nursery rhymes, that has been passed down through the ages. This song originated from Hokkaido. The video was animated by Seiichi Hayashi and is his first contribution to the Minna no Uta program."
16117,Naita Aka Oni,,1.0,"Drama, Kids, Mythology",A red Oni wants to become friends with the villagers but is finding it hard because a blue Oni is terrorizing them.
16118,Chikomaru Episode 0,,1.0,Anthropomorphic,
16120,Stitch: Heroes are Hard,5.75,1.0,"Adventure, Comedy, Kids",Ace appears to save the day and Stitch decides to help him.
16121,Ficfyon7,5.09,1.0,"Avant Garde, Psychological","The noise of the badly projected cathode ray tube image cleared up and a news program called ""Ficfyon 7"" appeared on the monitor. Professor Kim Wilson, an expert on the mysterious genre of ""Ficfyon"" was introduced as a guest, and the host asked him questions about the current state of ""Ficfyon."" The professor's answer was not in words, but a mysterious gesture. With the presenter's astonished expression, the images on the monitor split and repeat like a matryoshka. Eventually, the program ends as if nothing had happened, but the strange loop continues afterwards...

(Source: CaRTe bLaNChe)"
16122,Ansoku no Basho,5.64,1.0,Avant Garde,"After losing a job at the company a man starts working part-time handing out balloons in a rabbit costume. He finds it comfortable to disguise himself in the costume, as nobody would recognize him. Finally he decides to wear the costume all time in daily life. Then the costume becomes a part of his body and confines him inside…"
16123,Pokémon: Journey of One Dream,6.18,1.0,"Action, Adventure, Fantasy, Kids",
16124,Kagaku x Bouken Survival!,,21.0,"Action, Comedy, Educational, Shounen",
16125,Joint,4.89,1.0,Avant Garde,"An event that happens to a man based on growth, psychology, egoism, and shamanism. Short animation by Ryoji Yamada at Tama Art University."
16126,Better Back Then,,1.0,Fantasy,"A girl is kept on the trot by a witch and continues to peel potatoes. She is fed up and tries to escape in vain. She gets desperate and decides to beat the witch... After all what will she find? What is her intention? Can we undo what has been done?

Graduate Work 2011, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation

(Source: Geidai Animation)"
16127,Balala the Fairies: Ocean Magic,6.33,26.0,"Comedy, Fantasy, Mahou Shoujo","In the magical underwater world, there is a mysterious and charming place called Hai Ying Bao. When human girls Ling Haijun and Xia Fan accidentally met the Princess of the Icy Blue City, Nahiya, they transform from ordinary girls into magic fairies.

(Source: Magical Girl Wikia)"
16128,Bary-san no Shokoku Manyuuki,,47.0,Comedy,Ehime Prefecture's mascot Bary-san travels to different Japanese prefectures. The short skits are meant to feature something local.
16129,Gintama on Theater 2D: Kintama-hen,7.0,1.0,"Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen","A compilation film of the Kintama Arc, episodes 1–4 in the third season, featuring additional footage. The movie is a part of the ""Gintama 20th Anniversary Project."""
16130,Hello Kitty: Apple Forest and Parallel Town,6.13,27.0,"Comedy, Fantasy, Kids","Kitty and Mimmy fall through a hole and end up in a parallel world. It's identical to the one the sisters live in but it's inhabited by humans with transparent wings and pointy ears. Kitty becomes friends with Emily, a supermodel in this parallel world, and together they try to rescue Mimmy who has disappeared. Their search is hampered by Akuro--a black cat who has a mean streak."
16131,Itsumo Kokoro ni Taiyou wo!,6.08,16.0,"Comedy, Ecchi","Follows the story of the manga of the same name where a a high school boy finds a room for a boarding house that only costs 30,000 yen a month (about 300 USD). But there's a catch. "
16132,The Great Warrior Wall,,40.0,"Action, Adventure, Anthropomorphic, Fantasy, Kids","The main character of ‘The Great Wall Warrior’ is a wolf raised up by herbivores. The adventure starts with his pure mind of being the hero who can save the world from the Giant Warrior, but he has unconsciously involved in some big scheme…

(Source: 2:10 Animation)"
16133,The Legend of Magic Outfit,6.3,31.0,"Action, Adventure, Fantasy, Martial Arts","Qinglu Academy, once the most glorious magic academy on the Demon Soldier Continent, suffered a calamity after the passing of its former dean. It was attacked by a group of powerful figures led by the former traitor, Mo Tianxiong, resulting in the loss of seven or eight parts of its heritage, as well as the academy's prized ""Qinglu Magic Armor."" From then on, Qinglu Academy was bullied by other academies and declined further. Just when the academy was in dire straits, a student named Li Qinglu, with a strong connection to the academy, joined it, vowing to lead it back to the ranks of the top magic academies and restore its former glory. The elite students of other academies naturally wouldn't give Li Qinglu such an opportunity, and they all try to bully him, only to be defeated by him. Ultimately, Li Qinglu reclaims the ""Qinglu Magic Armor,"" which had been divided among the academies.

(Source: Tencent, translated)"
16134,Ninja Box,,6.0,"Action, Adventure, Comedy, Fantasy, Kids","In the anime's story, Hiroto longs to build a secret base near his house, and in his house's storeroom he meets a ninja and ""Nintuber"" named Tonkachi. Tonkachi, who knows about the existence of the ""Ninja Box,"" forces Tonkachi to go to the ""Village of Tatemakuri,"" where they meet a talking dog named Tatezou. 

(Source: ANN)"
